Time;      1,470947; ; Orientation;    0,570;   -1,100;   57,745;OrientationFilter;    0,568;   -1,083;   56,248;OrientationPrediction;    0,570;   -1,092;   57,004;Acceleration; -0,02500; -0,00900; -0,96200;AccelerationFilter; -0,02548; -0,00872; -0,96220;AccelerationPrediction; -0,02535; -0,00831; -0,96243;Gyro; -0,00661; -0,00210;  0,53837;GyroFilter;  0,00383; -0,00914;  0,69239;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,318;    0,616; ; 
Time;      1,491017; ; Orientation;    0,563;   -1,104;   58,542;OrientationFilter;    0,567;   -1,090;   57,006;OrientationPrediction;    0,566;   -1,097;   57,758;Acceleration; -0,02600; -0,00900; -0,95900;AccelerationFilter; -0,02549; -0,00883; -0,96152;AccelerationPrediction; -0,02549; -0,00942; -0,96044;Gyro; -0,00628; -0,00359;  0,69294;GyroFilter; -0,00028; -0,00662;  0,66170;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,510978; ; Orientation;    0,557;   -1,107;   59,195;OrientationFilter;    0,564;   -1,096;   57,751;OrientationPrediction;    0,561;   -1,102;   58,498;Acceleration; -0,02300; -0,00800; -0,95800;AccelerationFilter; -0,02509; -0,00870; -0,96031;AccelerationPrediction; -0,02433; -0,00823; -0,95885;Gyro; -0,00571; -0,00271;  0,57090;GyroFilter; -0,00257; -0,00523;  0,64979;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,531031; ; Orientation;    0,551;   -1,111;   59,880;OrientationFilter;    0,560;   -1,101;   58,465;OrientationPrediction;    0,556;   -1,106;   59,158;Acceleration; -0,02600; -0,00700; -0,96100;AccelerationFilter; -0,02485; -0,00822; -0,95999;AccelerationPrediction; -0,02493; -0,00752; -0,96069;Gyro; -0,00479; -0,00329;  0,59616;GyroFilter; -0,00364; -0,00434;  0,62328;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,550979; ; Orientation;    0,487;   -1,213;   60,540;OrientationFilter;    0,544;   -1,126;   59,163;OrientationPrediction;    0,517;   -1,168;   59,858;Acceleration; -0,02400; -0,00600; -0,96100;AccelerationFilter; -0,02491; -0,00753; -0,96039;AccelerationPrediction; -0,02518; -0,00680; -0,96110;Gyro; -0,05624; -0,08935;  0,57756;GyroFilter; -0,01439; -0,02113;  0,60871;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,570938; ; Orientation;    0,481;   -1,215;   61,053;OrientationFilter;    0,520;   -1,161;   59,816;OrientationPrediction;    0,494;   -1,198;   60,436;Acceleration; -0,02600; -0,01000; -0,96300;AccelerationFilter; -0,02495; -0,00772; -0,96104;AccelerationPrediction; -0,02484; -0,00880; -0,96159;Gyro; -0,00551; -0,00150;  0,44863;GyroFilter; -0,02098; -0,03085;  0,57047;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,591013; ; Orientation;    0,473;   -1,217;   61,718;OrientationFilter;    0,503;   -1,183;   60,444;OrientationPrediction;    0,495;   -1,188;   61,067;Acceleration; -0,02400; -0,00800; -0,96000;AccelerationFilter; -0,02497; -0,00823; -0,96122;AccelerationPrediction; -0,02499; -0,00868; -0,96089;Gyro; -0,00618; -0,00239;  0,57873;GyroFilter; -0,01493; -0,01929;  0,54775;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,610976; ; Orientation;    0,566;   -1,279;   62,264;OrientationFilter;    0,510;   -1,209;   61,063;OrientationPrediction;    0,536;   -1,244;   61,684;Acceleration; -0,02800; -0,01100; -0,96300;AccelerationFilter; -0,02538; -0,00874; -0,96133;AccelerationPrediction; -0,02616; -0,00911; -0,96157;Gyro;  0,08118; -0,05401;  0,47707;GyroFilter;  0,00604; -0,02285;  0,53981;Magnetometer;    0,097;   -0,319;    0,616;MagnetometerFilter;    0,097;   -0,319;    0,616; ; 
Time;      1,631500; ; Orientation;    0,560;   -1,281;   62,785;OrientationFilter;    0,531;   -1,238;   61,648;OrientationPrediction;    0,556;   -1,266;   62,204;Acceleration; -0,03100; -0,01000; -0,96200;AccelerationFilter; -0,02703; -0,00944; -0,96180;AccelerationPrediction; -0,02965; -0,01033; -0,96262;Gyro; -0,00565; -0,00185;  0,44282;GyroFilter;  0,01873; -0,02489;  0,50786;Magnetometer;    0,097;   -0,320;    0,612;MagnetometerFilter;    0,097;   -0,319;    0,615; ; 
Time;      1,651036; ; Orientation;    0,554;   -1,284;   63,335;OrientationFilter;    0,541;   -1,256;   62,213;OrientationPrediction;    0,536;   -1,263;   62,774;Acceleration; -0,02600; -0,00600; -0,96300;AccelerationFilter; -0,02762; -0,00887; -0,96208;AccelerationPrediction; -0,02672; -0,00703; -0,96204;Gyro; -0,00491; -0,00266;  0,49164;GyroFilter;  0,00913; -0,01583;  0,49161;Magnetometer;    0,097;   -0,320;    0,612;MagnetometerFilter;    0,097;   -0,320;    0,614; ; 
